0,LEUVEN_1,3,50709,25,0
0,LEUVEN_1,3,50682,23,0
0,LEUVEN_1,3,50688,21,0
0,LEUVEN_1,3,50698,28,0
0,LEUVEN_1,3,50687,22,0
0,LEUVEN_2,4,50742,16.9,0
0,LEUVEN_2,4,50726,16.6,0
0,LEUVEN_2,4,50728,15.6,0
0,LEUVEN_2,4,50725,14.2,0
0,LEUVEN_2,4,50740,12.4,0
0,LEUVEN_2,4,50733,14.7,0
0,LEUVEN_2,4,50727,13.9,0
0,LEUVEN_2,4,50741,14.2,0
0,LEUVEN_2,4,50730,12.3,1
0,LEUVEN_2,4,50736,13.6,1
0,LEUVEN_2,4,50739,15.2,0
0,LEUVEN_2,4,50723,13.8,1
0,LEUVEN_2,4,50735,14.3,1
0,LEUVEN_2,4,50724,15.1,0
0,LEUVEN_2,4,50731,16.2,0
0,LEUVEN_2,4,50737,12.2,0
0,LEUVEN_2,4,50738,12.8,0
0,LEUVEN_2,4,50734,16.6,0
0,LEUVEN_2,4,50732,12.4,0
0,LEUVEN_2,4,50722,13.8,1
0,MAX_MUN,5,51334,27,0
0,MAX_MUN,5,51364,26,0
0,MAX_MUN,5,51371,48,0
0,MAX_MUN,5,51341,29,0
0,MAX_MUN,5,51335,23,0
0,MAX_MUN,5,51366,32,1
0,MAX_MUN,5,51372,46,1
0,MAX_MUN,5,51373,46,0
0,MAX_MUN,5,51367,21,0
0,MAX_MUN,5,51359,13,0
0,MAX_MUN,5,51370,32,1
0,MAX_MUN,5,51347,24,0
0,MAX_MUN,5,51344,22,0
0,MAX_MUN,5,51360,7,0
0,MAX_MUN,5,51346,25,0
0,MAX_MUN,5,51369,32,0
0,MAX_MUN,5,51361,16,0
0,MAX_MUN,5,51358,10,0
0,MAX_MUN,5,51342,23,0
0,MAX_MUN,5,51357,11,0
0,MAX_MUN,5,51362,33,0
0,MAX_MUN,5,51338,30,0
0,MAX_MUN,5,51336,26,0
0,MAX_MUN,5,51340,29,0
0,MAX_MUN,5,51368,28,1
0,MAX_MUN,5,51356,10,0
0,MAX_MUN,5,51365,23,0
0,MAX_MUN,5,51332,23,0
0,MAX_MUN,5,51343,30,0
0,MAX_MUN,5,51333,24,0
0,MAX_MUN,5,51339,29,0
0,MAX_MUN,5,51345,35,0
0,MAX_MUN,5,51363,32,0
0,NYU,6,51063,29.13,1
0,NYU,6,51085,9.81,0
0,NYU,6,51038,8.26,1
0,NYU,6,51148,20.3,0
0,NYU,6,51121,10.74,0
0,NYU,6,51097,13.583,0
0,NYU,6,51084,9.23,0
0,NYU,6,51075,14.2,0
0,NYU,6,51074,12.81,0
0,NYU,6,51115,22.76,0
0,NYU,6,51048,12.44,1
0,NYU,6,51117,28.203,0
0,NYU,6,51080,8.01,0
0,NYU,6,51058,22.11,1
0,NYU,6,51036,8.04,1
0,NYU,6,51046,11.56,1
0,NYU,6,51110,16.28,0
0,NYU,6,51153,26.17,0
0,NYU,6,51054,14.42,1
0,NYU,6,51113,22.38,0
0,NYU,6,51069,8.15,0
0,NYU,6,51061,27.03,1
0,NYU,6,51107,15.53,0
0,NYU,6,51072,11.91,0
0,NYU,6,51066,18.59,0
0,NYU,6,51068,31.78,0
0,NYU,6,51119,30.724,0
0,NYU,6,51154,30.08,0
0,NYU,6,51053,14.38,1
0,NYU,6,51086,10.46,0
0,NYU,6,51076,16.93,0
0,NYU,6,51111,16.55,0
0,NYU,6,51088,10.73,0
0,NYU,6,51051,14.06,1
0,NYU,6,51093,11.69,0
0,NYU,6,51100,14.36,0
0,NYU,6,51109,16.13,0
0,NYU,6,51151,23.08,0
0,NYU,6,51149,20.56,0
0,NYU,6,51130,19.13,0
0,NYU,6,51116,25.34,0
0,NYU,6,51103,14.66,0
0,NYU,6,51073,12.49,0
0,NYU,6,51095,12.23,0
0,NYU,6,51047,12.1,1
0,NYU,6,51065,10.52,0
0,NYU,6,51062,27.76,1
0,NYU,6,51049,13.22,1
0,NYU,6,51126,16.31,0
0,NYU,6,51083,8.93,0
0,NYU,6,51077,17.3,0
0,NYU,6,51045,11.56,1
0,NYU,6,51055,15.95,1
0,NYU,6,51156,21.15,0
0,NYU,6,51114,22.48,0
0,NYU,6,51082,8.88,0
0,NYU,6,51128,16.88,0
0,NYU,6,51102,14.653,0
0,NYU,6,51150,22.77,0
0,NYU,6,51042,8.91,1
0,NYU,6,51106,15.42,0
0,NYU,6,51146,20.02,0
0,NYU,6,51120,10.19,0
0,NYU,6,51060,22.74,1
0,NYU,6,51112,19.228,0
0,NYU,6,51041,8.9,1
0,NYU,6,51091,11.32,0
0,NYU,6,51078,6.47,0
0,NYU,6,51118,29.02,0
0,NYU,6,51123,12.07,0
0,NYU,6,51131,19.73,0
0,NYU,6,51090,11.03,0
0,NYU,6,51064,7.26,0
0,NYU,6,51071,10.69,0
0,NYU,6,51098,13.628,0
0,NYU,6,51096,13.18,0
0,NYU,6,51108,15.71,0
0,NYU,6,51089,10.76,0
0,NYU,6,51122,11.92,0
0,NYU,6,51124,12.67,0
0,NYU,6,51087,10.52,0
0,NYU,6,51101,14.425,0
0,NYU,6,51099,13.72,0
0,NYU,6,51081,8.82,0
0,NYU,6,51125,14.79,0
0,NYU,6,51129,17.7,0
0,NYU,6,51094,12.1,0
0,NYU,6,51155,30.78,0
0,NYU,6,51079,7.19,0
0,NYU,6,51147,20.04,0
0,NYU,6,51127,16.55,0
0,NYU,6,51050,13.25,1
0,NYU,6,51039,8.5,1
0,NYU,6,51057,21.58,1
0,NYU,6,51105,15.284,0
0,NYU,6,51059,22.76,1
0,NYU,6,51159,12.81,0
0,NYU,6,51040,8.52,1
0,NYU,6,51056,17.31,1
0,NYU,6,51152,23.35,0
0,NYU,6,51052,14.18,1
0,NYU,6,51044,10.86,1
0,NYU,6,51070,7.29,0
0,NYU,6,51104,15.27,0
0,NYU,6,51067,23.65,0
0,OHSU,7,50171,10.64,0
0,OHSU,7,50160,11.45,0
0,OHSU,7,50164,8.86,0
0,OHSU,7,50161,9.15,0
0,OHSU,7,50165,9.69,0
0,OHSU,7,50163,9.4,0
0,OHSU,7,50169,11.99,0
0,OHSU,7,50157,10.5,0
0,OHSU,7,50162,8.94,0
0,OHSU,7,50168,9.69,0
0,OHSU,7,50166,8.2,0
0,OHSU,7,50167,10.08,0
0,OHSU,7,50159,10.29,0
0,OHSU,7,50158,11.55,0
0,OHSU,7,50170,10.53,0
0,OLIN,8,50113,15,1
0,OLIN,8,50109,20,0
0,OLIN,8,50112,17,0
0,OLIN,8,50106,10,0
0,OLIN,8,50107,21,0
0,OLIN,8,50117,21,0
0,OLIN,8,50116,15,0
0,OLIN,8,50104,16,0
0,OLIN,8,50105,17,0
0,OLIN,8,50102,14,0
0,OLIN,8,50111,14,0
0,OLIN,8,50114,20,1
0,OLIN,8,50115,23,0
0,OLIN,8,50110,13,0
0,OLIN,8,50103,14,0
0,OLIN,8,50108,21,0
0,PITT,9,50039,30.66,0
0,PITT,9,50058,23.1,0
0,PITT,9,50044,17.13,0
0,PITT,9,50037,19.16,0
0,PITT,9,50046,20.65,0
0,PITT,9,50054,9.44,0
0,PITT,9,50040,24.6,0
0,PITT,9,50059,21.22,1
0,PITT,9,50033,12.15,0
0,PITT,9,50034,14.77,0
0,PITT,9,50049,15.82,1
0,PITT,9,50047,15.35,0
0,PITT,9,50060,20.34,0
0,PITT,9,50032,19.8,0
0,PITT,9,50036,13.28,1
0,PITT,9,50030,25.12,0
0,PITT,9,50048,11.81,0
0,PITT,9,50035,17.36,0
0,PITT,9,50052,33.24,0
0,PITT,9,50051,12.83,0
0,PITT,9,50031,12.92,0
0,PITT,9,50038,13.95,1
0,PITT,9,50045,15.7,0
0,PITT,9,50042,33.17,0
0,PITT,9,50050,14.37,0
0,PITT,9,50043,13.78,0
0,PITT,9,50041,27.92,0
0,SBL,10,51563,38,0
0,SBL,10,51564,39,0
0,SBL,10,51559,27,0
0,SBL,10,51566,41,0
0,SBL,10,51558,27,0
0,SBL,10,51560,27,0
0,SBL,10,51570,42,0
0,SBL,10,51568,37,0
0,SBL,10,51562,37,0
0,SBL,10,51569,36,0
0,SBL,10,51557,26,0
0,SBL,10,51565,39,0
0,SBL,10,51567,34,0
0,SBL,10,51561,36,0
0,SBL,10,51556,20,0
0,SDSU,11,50211,16.13,0
0,SDSU,11,50199,15.53,0
0,SDSU,11,50209,16.57,0
0,SDSU,11,50215,16.88,1
0,SDSU,11,50202,12.08,0
0,SDSU,11,50205,14.1,1
0,SDSU,11,50197,14.98,0
0,SDSU,11,50196,12.91,0
0,SDSU,11,50201,13.77,1
0,SDSU,11,50204,14.86,0
0,SDSU,11,50203,16.05,0
0,SDSU,11,50198,15.28,0
0,SDSU,11,50208,13.78,1
0,SDSU,11,50214,14.76,0
0,SDSU,11,50200,13.88,0
0,SDSU,11,50194,13.35,0
0,SDSU,11,50210,16.6,0
0,SDSU,11,50217,12.9,0
0,SDSU,11,50206,8.67,1
0,SDSU,11,50195,12.58,0
0,SDSU,11,50213,12.38,1
0,SDSU,11,50193,14.75,0
0,STANFORD,12,51197,12.4298,0
0,STANFORD,12,51187,8.3313,0
0,STANFORD,12,51188,8.9747,1
0,STANFORD,12,51181,9.3149,0
0,STANFORD,12,51191,9.7201,0
0,STANFORD,12,51195,11.178,0
0,STANFORD,12,51180,7.7502,1
0,STANFORD,12,51186,8.3203,0
0,STANFORD,12,51196,11.8816,0
0,STANFORD,12,51189,9.2081,0
0,STANFORD,12,51192,10.2218,1
0,STANFORD,12,51198,12.2546,0
0,STANFORD,12,51183,8.2656,0
0,STANFORD,12,51193,9.5202,0
0,STANFORD,12,51199,12.3833,0
0,STANFORD,12,51182,10.6927,0
0,STANFORD,12,51194,12.3477,0
0,STANFORD,12,51185,8.2464,0
0,STANFORD,12,51190,8.9363,0
0,STANFORD,12,51184,9.1068,1
0,TRINITY,13,50261,20.08,0
0,TRINITY,13,51141,15.91,0
0,TRINITY,13,51140,15.75,0
0,TRINITY,13,51139,19.5,0
0,TRINITY,13,51132,24.83,0
0,TRINITY,13,50260,20.33,0
0,TRINITY,13,50264,25.66,0
0,TRINITY,13,51135,13.75,0
0,TRINITY,13,51134,16.83,0
0,TRINITY,13,50271,19.66,0
0,TRINITY,13,50257,14.91,0
0,TRINITY,13,50265,12.25,0
0,TRINITY,13,50268,14.41,0
0,TRINITY,13,50259,19.83,0
0,TRINITY,13,51137,13.25,0
0,TRINITY,13,50266,15.91,0
0,TRINITY,13,51142,14.91,0
0,TRINITY,13,51138,12.66,0
0,TRINITY,13,50269,14.66,0
0,TRINITY,13,50270,19.33,0
0,TRINITY,13,50263,19.08,0
0,TRINITY,13,51136,12.66,0
0,TRINITY,13,50267,17.5,0
0,TRINITY,13,51133,12.04,0
0,TRINITY,13,50262,21.33,0
0,UCLA_1,14,51251,12.36,0
0,UCLA_1,14,51281,11.83,0
0,UCLA_1,14,51257,13.38,0
0,UCLA_1,14,51268,17.78,0
0,UCLA_1,14,51278,9.21,0
0,UCLA_1,14,51266,14.03,0
0,UCLA_1,14,51280,9.5,0
0,UCLA_1,14,51265,15.92,0
0,UCLA_1,14,51259,11.07,0
0,UCLA_1,14,51272,13.41,0
0,UCLA_1,14,51269,14.29,0
0,UCLA_1,14,51261,17.79,0
0,UCLA_1,14,51282,12.73,1
0,UCLA_1,14,51254,14.44,0
0,UCLA_1,14,51264,13.46,1
0,UCLA_1,14,51258,11.55,0
0,UCLA_1,14,51276,13.85,0
0,UCLA_1,14,51271,12.09,0
0,UCLA_1,14,51260,13.66,0
0,UCLA_1,14,51267,11.25,1
0,UCLA_1,14,51262,11.56,0
0,UCLA_1,14,51253,11.8,0
0,UCLA_1,14,51274,10.96,0
0,UCLA_1,14,51256,15.04,0
0,UCLA_1,14,51255,14.8,0
0,UCLA_1,14,51252,10.99,0
0,UCLA_1,14,51275,15.74,0
0,UCLA_1,14,51279,13.82,1
0,UCLA_1,14,51250,14.88,0
0,UCLA_1,14,51277,12.01,0
0,UCLA_1,14,51273,12.68,0
0,UCLA_1,14,51263,16.03,0
0,UCLA_2,15,51313,13.36,0
0,UCLA_2,15,51305,12.64,1
0,UCLA_2,15,51309,11.9,0
0,UCLA_2,15,51315,13.63,0
0,UCLA_2,15,51304,10.53,0
0,UCLA_2,15,51314,13.12,0
0,UCLA_2,15,51311,11.95,0
0,UCLA_2,15,51307,12.15,0
0,UCLA_2,15,51306,11.66,0
0,UCLA_2,15,51308,9.79,0
0,UCLA_2,15,51316,12.66,0
0,UCLA_2,15,51312,12.9,0
0,UCLA_2,15,51303,13,1
0,UM_1,16,50356,17.2,1
0,UM_1,16,50328,17.4,0
0,UM_1,16,50334,11,0
0,UM_1,16,50378,11.6,0
0,UM_1,16,50363,9.8,0
0,UM_1,16,50350,12.4,0
0,UM_1,16,50333,10.2,0
0,UM_1,16,50362,11.2,0
0,UM_1,16,50370,12.8,0
0,UM_1,16,50352,15.5,0
0,UM_1,16,50373,17.2,1
0,UM_1,16,50380,17.4,1
0,UM_1,16,50355,10.9,0
0,UM_1,16,50367,10.8,0
0,UM_1,16,50375,11.6,1
0,UM_1,16,50343,13.8,1
0,UM_1,16,50366,8.2,0
0,UM_1,16,50369,14.8,1
0,UM_1,16,50351,16.8,0
0,UM_1,16,50372,10.2,0
0,UM_1,16,50337,11.8,0
0,UM_1,16,50376,9.2,0
0,UM_1,16,50329,17.1,0
0,UM_1,16,50341,18.2,1
0,UM_1,16,50338,13.5,1
0,UM_1,16,50360,13.9,0
0,UM_1,16,50359,10.4,0
0,UM_1,16,50344,18.2,0
0,UM_1,16,50332,10.4,0
0,UM_1,16,50340,16.1,1
0,UM_1,16,50347,15.6,0
0,UM_1,16,50365,15.6,0
0,UM_1,16,50354,14,1
0,UM_1,16,50374,9.7,1
0,UM_1,16,50342,12.6,0
0,UM_1,16,50331,17.2,0
0,UM_1,16,50381,16.5,0
0,UM_1,16,50357,9.5,1
0,UM_1,16,50358,9.8,0
0,UM_1,16,50377,11.5,0
0,UM_1,16,50361,18.3,1
0,UM_1,16,50345,17.3,0
0,UM_1,16,50368,17.9,0
0,UM_1,16,50346,18.9,0
0,UM_1,16,50330,16.1,0
0,UM_1,16,50364,10.8,0
0,UM_1,16,50371,12.2,0
0,UM_1,16,50353,13.1,1
0,UM_1,16,50335,17.8,0
0,UM_1,16,50327,15.3,0
0,UM_1,16,50379,14.3,1
0,UM_1,16,50336,14.3,1
0,UM_1,16,50348,19.2,1
0,UM_1,16,50349,18.9,0
0,UM_1,16,50339,18,0
0,UM_2,17,50416,14.8,0
0,UM_2,17,50428,15.5,0
0,UM_2,17,50386,17.8,0
0,UM_2,17,50427,15.8,0
0,UM_2,17,50415,17.6,0
0,UM_2,17,50387,14,0
0,UM_2,17,50419,15.8,0
0,UM_2,17,50422,14.8,0
0,UM_2,17,50383,14.4,0
0,UM_2,17,50391,17.2,0
0,UM_2,17,50414,13.8,1
0,UM_2,17,50424,17.9,0
0,UM_2,17,50390,14.5,0
0,UM_2,17,50418,14.9,0
0,UM_2,17,50382,28.8,0
0,UM_2,17,50421,15.4,0
0,UM_2,17,50423,14.1,0
0,UM_2,17,50426,13.6,0
0,UM_2,17,50417,13.3,0
0,UM_2,17,50388,26.8,0
0,UM_2,17,50425,16.6,0
0,UM_2,17,50385,17.8,0
0,USM,18,50441,27.5975,0
0,USM,18,50458,26.1465,0
0,USM,18,50472,22.1081,0
0,USM,18,50464,9.9548,0
0,USM,18,50442,26.8528,0
0,USM,18,50436,13.8097,0
0,USM,18,50438,15.0253,0
0,USM,18,50440,23.948,0
0,USM,18,50433,18.7379,0
0,USM,18,50439,22.601,0
0,USM,18,50452,29.9685,0
0,USM,18,50470,9.9165,0
0,USM,18,50456,16.0986,0
0,USM,18,50471,25.0157,0
0,USM,18,50466,39.2526,0
0,USM,18,50437,14.9432,0
0,USM,18,50460,14.412,0
0,USM,18,50455,31.2827,0
0,USM,18,50467,19.7591,0
0,USM,18,50463,28.3669,0
0,USM,18,50450,21.0979,0
0,USM,18,50445,18.1383,0
0,USM,18,50465,34.0068,0
0,USM,18,50451,12.5257,0
0,USM,18,50459,18.1547,0
0,USM,18,50453,8.7721,0
0,USM,18,50469,28.5613,0
0,USM,18,50435,16.104,0
0,USM,18,50457,34.0534,0
0,USM,18,50448,10.4668,0
0,USM,18,50444,24.9884,0
0,USM,18,50454,18.8008,0
0,USM,18,50462,24.6543,0
0,USM,18,50446,27.3238,0
0,USM,18,50468,39.3949,0
0,USM,18,50473,22.4367,0
0,USM,18,50447,12.9391,0
0,USM,18,50474,22.0479,0
0,USM,18,50461,16.3943,0
0,USM,18,50432,18.2806,0
0,USM,18,50443,17.0705,0
0,USM,18,50434,18.2615,0
0,USM,18,50449,18.2177,0
0,YALE,19,50560,9.25,0
0,YALE,19,50554,8.67,0
0,YALE,19,50570,16.66,0
0,YALE,19,50555,14.42,1
0,YALE,19,50553,9.75,0
0,YALE,19,50575,14,0
0,YALE,19,50574,10.92,0
0,YALE,19,50561,13.33,0
0,YALE,19,50567,17.83,0
0,YALE,19,50551,15.92,0
0,YALE,19,50552,12.75,0
0,YALE,19,50569,16.66,1
0,YALE,19,50572,15.75,1
0,YALE,19,50568,13.92,0
0,YALE,19,50557,14.25,1
0,YALE,19,50578,12.33,0
0,YALE,19,50571,11,0
0,YALE,19,50558,13.75,1
0,YALE,19,50576,8.42,1
0,YALE,19,50566,9.66,0
0,YALE,19,50556,10.67,0
0,YALE,19,50562,10.83,0
0,YALE,19,50559,12.25,0
0,YALE,19,50573,14.17,0
0,YALE,19,50564,7.66,0
0,YALE,19,50577,15.25,0
0,YALE,19,50563,13.92,1
0,YALE,19,50565,11,1
1,ABIDEII-BNI_1,20,30146,44,0
1,ABIDEII-BNI_1,20,29014,64,0
1,ABIDEII-BNI_1,20,29040,49,0
1,ABIDEII-BNI_1,20,29011,48,0
1,ABIDEII-EMC_1,21,29914,8.062971,0
1,ABIDEII-EMC_1,21,29916,7.129363,0
1,ABIDEII-EMC_1,21,29897,9.034908,0
1,ABIDEII-EMC_1,21,29900,7.126626,0
1,ABIDEII-EMC_1,21,29899,7.550992,1
1,ABIDEII-EMC_1,21,29906,8.542094,0
1,ABIDEII-EMC_1,21,29911,8.19165,0
1,ABIDEII-EMC_1,21,29905,8.276523,0
1,ABIDEII-EMC_1,21,29898,10.119097,0
1,ABIDEII-EMC_1,21,29912,8.1013,0
1,ABIDEII-EMC_1,21,29908,8.396988,0
1,ABIDEII-EMC_1,21,29913,8.15332,0
1,ABIDEII-EMC_1,21,29904,8.375086,0
1,ABIDEII-EMC_1,21,29910,7.326489,0
1,ABIDEII-EMC_1,21,29907,6.685832,0
1,ABIDEII-EMC_1,21,29903,9.229295,0
1,ABIDEII-EMC_1,21,29892,8.851472,1
1,ABIDEII-EMC_1,21,29902,8.380561,0
1,ABIDEII-EMC_1,21,29896,7.047228,1
1,ABIDEII-ETH_1,22,29074,21.25,0
1,ABIDEII-ETH_1,22,29082,22.25,0
1,ABIDEII-ETH_1,22,29093,20.16666667,0
1,ABIDEII-ETH_1,22,29076,24.08333333,0
1,ABIDEII-ETH_1,22,29071,18,0
1,ABIDEII-ETH_1,22,29081,19.58333333,0
1,ABIDEII-ETH_1,22,29087,29.5,0
1,ABIDEII-ETH_1,22,29090,29.41666667,0
1,ABIDEII-ETH_1,22,29094,19.25,0
1,ABIDEII-ETH_1,22,29086,27.75,0
1,ABIDEII-ETH_1,22,29077,23.16666667,0
1,ABIDEII-ETH_1,22,29079,22.66666667,0
1,ABIDEII-ETH_1,22,29073,16.5,0
1,ABIDEII-ETH_1,22,29080,25.08333333,0
1,ABIDEII-ETH_1,22,29078,23.91666667,0
1,ABIDEII-ETH_1,22,29088,27.83333333,0
1,ABIDEII-ETH_1,22,29091,26.41666667,0
1,ABIDEII-ETH_1,22,29089,29,0
1,ABIDEII-ETH_1,22,29092,27.41666667,0
1,ABIDEII-ETH_1,22,29084,28.08333333,0
1,ABIDEII-GU_1,23,28842,8.408219178,0
1,ABIDEII-GU_1,23,28814,8.320547945,1
1,ABIDEII-GU_1,23,28785,12.51232877,0
1,ABIDEII-GU_1,23,28826,10.11232877,1
1,ABIDEII-GU_1,23,28827,8.997260274,1
1,ABIDEII-GU_1,23,28801,9.273972603,1
1,ABIDEII-GU_1,23,28830,8.912328767,0
1,ABIDEII-GU_1,23,28743,12.43835616,0
1,ABIDEII-GU_1,23,28841,8.723287671,1
1,ABIDEII-GU_1,23,28845,8.39,0
1,ABIDEII-GU_1,23,28836,8.375342466,1
1,ABIDEII-GU_1,23,28803,8.506849315,1
1,ABIDEII-GU_1,23,28750,13.30684932,1
1,ABIDEII-GU_1,23,28837,11.75890411,0
1,ABIDEII-GU_1,23,28746,9.545205479,0
1,ABIDEII-GU_1,23,28806,11.72876712,0
1,ABIDEII-GU_1,23,28792,10.87123288,0
1,ABIDEII-GU_1,23,28829,8.821917808,1
1,ABIDEII-GU_1,23,28747,11.76164384,0
1,ABIDEII-GU_1,23,28749,13.21643836,1
1,ABIDEII-GU_1,23,28847,10.49,0
1,ABIDEII-GU_1,23,28748,13.65205479,0
1,ABIDEII-GU_1,23,28828,10.95342466,0
1,ABIDEII-GU_1,23,28753,13.24931507,1
1,ABIDEII-GU_1,23,28812,8.854794521,0
1,ABIDEII-GU_1,23,28798,10.24109589,0
1,ABIDEII-GU_1,23,28846,8.74,1
1,ABIDEII-GU_1,23,28760,12.06849315,1
1,ABIDEII-GU_1,23,28804,8.063013699,0
1,ABIDEII-GU_1,23,28797,13.79726027,0
1,ABIDEII-IP_1,24,29581,29.85,1
1,ABIDEII-IP_1,24,29601,19.08,1
1,ABIDEII-IP_1,24,29590,19.06,1
1,ABIDEII-IP_1,24,29614,9.897,0
1,ABIDEII-IP_1,24,29589,25.24,0
1,ABIDEII-IP_1,24,29625,41.62,1
1,ABIDEII-IP_1,24,29632,10.6,1
1,ABIDEII-IP_1,24,29597,23.14,1
1,ABIDEII-IP_1,24,29607,17.56,1
1,ABIDEII-IP_1,24,29596,9.933,1
1,ABIDEII-IP_1,24,29583,22.46,0
1,ABIDEII-IP_1,24,29602,26.03,0
1,ABIDEII-IP_1,24,29582,27.66,1
1,ABIDEII-IP_1,24,29585,34.43,0
1,ABIDEII-IP_1,24,29580,24.26,0
1,ABIDEII-IP_1,24,29600,46.43,1
1,ABIDEII-IP_1,24,29621,8.17,1
1,ABIDEII-IP_1,24,29604,19.85,1
1,ABIDEII-IP_1,24,29620,11.67,1
1,ABIDEII-IP_1,24,29611,33.53,1
1,ABIDEII-IP_1,24,29631,46.6,1
1,ABIDEII-IP_1,24,29594,20.51,0
1,ABIDEII-IP_1,24,29593,19.33,1
1,ABIDEII-IP_1,24,29598,42.76,1
1,ABIDEII-IP_1,24,29618,35.58,0
1,ABIDEII-IP_1,24,29605,21.79,1
1,ABIDEII-IP_1,24,29608,22.52,0
1,ABIDEII-KKI_1,26,29380,10.60821918,0
1,ABIDEII-KKI_1,26,29414,11.21643836,0
1,ABIDEII-KKI_1,26,29324,9.021917808,0
1,ABIDEII-KKI_1,26,29362,10.44383562,0
1,ABIDEII-KKI_1,26,29305,9.578082192,0
1,ABIDEII-KKI_1,26,29336,11.14794521,1
1,ABIDEII-KKI_1,26,29461,11.28493151,0
1,ABIDEII-KKI_1,26,29321,12.8739726,0
1,ABIDEII-KKI_1,26,29464,12.42739726,0
1,ABIDEII-KKI_1,26,29373,9.652054795,0
1,ABIDEII-KKI_1,26,29396,11.29863014,0
1,ABIDEII-KKI_1,26,29333,10.80547945,1
1,ABIDEII-KKI_1,26,29358,10.4,1
1,ABIDEII-KKI_1,26,29359,11.44657534,0
1,ABIDEII-KKI_1,26,29442,11.8109589,1
1,ABIDEII-KKI_1,26,29319,9.619178082,0
1,ABIDEII-KKI_1,26,29329,11.72876712,1
1,ABIDEII-KKI_1,26,29418,8.821917808,0
1,ABIDEII-KKI_1,26,29302,11.66849315,1
1,ABIDEII-KKI_1,26,29470,9.208219178,0
1,ABIDEII-KKI_1,26,29371,9.936986301,1
1,ABIDEII-KKI_1,26,29436,11.15890411,1
1,ABIDEII-KKI_1,26,29465,11.23013699,0
1,ABIDEII-KKI_1,26,29467,11.82191781,0
1,ABIDEII-KKI_1,26,29306,9.621917808,1
1,ABIDEII-KKI_1,26,29299,11.02739726,1
1,ABIDEII-KKI_1,26,29297,9.665753425,1
1,ABIDEII-KKI_1,26,29431,12.66575342,0
1,ABIDEII-KKI_1,26,29351,9.734246575,1
1,ABIDEII-KKI_1,26,29314,10.12328767,0
1,ABIDEII-KKI_1,26,29326,12.89863014,0
1,ABIDEII-KKI_1,26,29397,9.435616438,0
1,ABIDEII-KKI_1,26,29478,10.58630137,0
1,ABIDEII-KKI_1,26,29432,10.78082192,1
1,ABIDEII-KKI_1,26,29308,11.84383562,0
1,ABIDEII-KKI_1,26,29390,8.178082192,0
1,ABIDEII-KKI_1,26,29439,8.783561644,1
1,ABIDEII-KKI_1,26,29357,12.76438356,0
1,ABIDEII-KKI_1,26,29419,9.808219178,0
1,ABIDEII-KKI_1,26,29463,11.04931507,1
1,ABIDEII-KKI_1,26,29327,11.09589041,0
